Id,SalePrice
1687,174496.27364857405
1688,186085.50845173915
1689,192164.98175053098
1690,197494.05466166697
1691,188885.6933926816
1692,267932.7392796633
1693,173503.19119866018
1694,183567.03745227357
1695,168156.12750687433
1696,259562.97979167337
1697,173009.04932566214
1698,340893.07893346815
1699,316815.13372686674
1700,259192.14257100952
1701,278019.1572737614
1702,238233.47522862762
1703,242990.70154191737
1704,268490.7636685013
1705,250367.75761435952
1706,407674.6999483618
1707,219235.1893173171
1708,204427.62238906938
1709,258381.44099379392
1710,220555.9487031831
1711,281685.95912217046
1712,260510.90554048048
1713,276833.236340196
1714,225642.00201971675
1715,211673.33963950432
1716,172000.4061658863
1717,175315.3611420902
1718,134318.63665442687
1719,204220.8852891773
1720,232518.59474188017
1721,160744.37667893615
1722,124127.74596102444
1723,155237.6953011823
1724,201029.8267417159
1725,231946.2416445236
1726,186455.14197328285
1727,151952.82340558566
1728,174577.058328424
1729,171550.54840793565
1730,150759.4831176519
1731,122682.97622895645
1732,124217.53507898866
1733,112060.47708575861
1734,123234.26333133088
1735,124537.53766123547
1736,105678.99547920501
1737,296947.40063569066
1738,264242.8292856033
1739,228439.8658989367
1740,205068.77627469302
1741,183755.04576778036
1742,173343.62303376038
1743,178444.72026666728
1744,322516.63489099726
1745,219228.2972677675
1746,191409.6662661643
1747,212598.04161038654
1748,211716.01536136665
1749,146968.73557748462
1750,123801.49547101877
1751,247879.16991135594
1752,113589.52928693141
1753,149619.86527449536
1754,192814.82539579
1755,167341.6680326148
1756,125918.19197533862
1757,120088.4014075883
1758,148609.83534518527
1759,163908.21260576224
1760,161695.7563327148
1761,144998.1422763568
1762,175099.4275908828
1763,189636.09621191604
1764,114062.96400555973
1765,162769.4936557708
1766,191401.14856015542
1767,215666.23274892053
1768,139894.59008872884
1769,171576.78769673576
1770,155653.56048224933
1771,122639.50799051694
1772,132712.74352206537
1773,126545.72709882887
1774,138412.90318196613
1775,141855.04588638604
1776,135047.6811666323
1777,103663.50945201305
1778,138811.77163552117
1779,117864.44227890449
1780,180522.5344443498
1781,125426.13176463018
1782,82565.1516588524
1783,135778.4658480394
1784,110673.54277875072
1785,118254.92128532461
1786,133447.83070094578
1787,167878.7098259231
1788,58964.35370572112
1789,93497.04172130617
1790,82620.8307416666
1791,176815.04071109154
1792,157622.9860648523
1793,125374.13037765602
1794,153708.49285592683
1795,132674.714814915
1796,132296.0085029773
1797,110958.27141407906
1798,118279.67009248203
1799,111466.89665645621
1800,136351.8891184203
1801,127906.24672748962
1802,140498.3381738568
1803,147556.14944511512
1804,134663.87019241674
1805,133400.02197300154
1806,122500.82155463907
1807,135432.2683956328
1808,130968.794214236
1809,127862.647853076
1810,130772.42201248046
1811,92384.58675519946
1812,98926.15851406551
1813,119677.03387031512
1814,93831.271044093
1815,50525.50797479241
1816,98952.39176897462
1817,109194.41434433217
1818,149810.2214416257
1819,129215.6712353144
1820,53486.03950477165
1821,117791.66668974663
1822,154398.6641677469
1823,47875.70985964097
1824,127518.95036656708
1825,145902.21120058122
1826,110488.86700326785
1827,103640.64921718402
1828,133283.99170311814
1829,127845.84433681666
1830,139008.30434703612
1831,146993.63410645982
1832,60815.462184428274
1833,140598.27619704822
1834,114476.57678980977
1835,118421.4286637768
1836,120376.48489358915
1837,86990.05112363331
1838,129396.95141594716
1839,104409.69106341337
1840,138741.69639322255
1841,130683.01822547828
1842,95007.04444053453
1843,124178.75103165601
1844,147234.0286633856
1845,143123.08772689238
1846,150869.40394124624
1847,179759.50008206532
1848,53682.71792627518
1849,109321.95580924675
1850,116105.5817108109
1851,145664.76020245903
1852,122638.63569272803
1853,117804.07968297943
1854,158840.9756937222
1855,156421.14638085818
1856,218887.6998339049
1857,141694.3844776114
1858,131750.79913245118
1859,118501.13260887613
1860,145053.45506162406
1861,117672.48827739847
1862,324265.6572838767
1863,298799.39847967227
1864,299294.737334702
1865,341248.27601669414
1866,317856.2995415194
1867,219583.45417674037
1868,268830.0585434746
1869,194899.64429534785
1870,218508.77671363493
1871,253991.73710975502
1872,175728.07411537445
1873,231860.59930501683
1874,151136.05803074746
1875,198863.85403059638
1876,200326.01475586428
1877,208982.6492412232
1878,208170.35057230582
1879,130632.24968529984
1880,130735.38233528998
1881,237995.05029782114
1882,239154.95327534317
1883,185707.25184550285
1884,206035.02150242176
1885,235345.77225745242
1886,284459.83488991356
1887,215813.87686584098
1888,250468.81149338227
1889,167548.23700630135
1890,114385.40748284542
1891,133616.68798374315
1892,94908.430650684
1893,130209.73293615616
1894,119759.9993258523
1895,131841.08468758815
1896,124337.32698242088
1897,116685.57922363299
1898,106858.07618362286
1899,167000.21849926075
1900,159206.24339167052
1901,172341.65694220347
1902,161306.73899698522
1903,220402.7170403051
1904,140943.8247957893
1905,203143.05558823943
1906,129151.42786784246
1907,206277.75459424075
1908,110284.75388976812
1909,132812.68298434603
1910,122959.16439586093
1911,227873.29375512703
1912,340761.6487564034
1913,142847.7855064997
1914,54771.07834268256
1915,281331.37515715987
1916,64439.250941301165
1917,229608.84099526604
1918,135145.24457447932
1919,175954.0432819656
1920,153715.67694206035
1921,345302.7641431994
1922,301819.39268645016
1923,245039.30792707283
1924,216275.52589650053
1925,192851.04154708507
1926,335913.71837928606
1927,129342.50627022082
1928,159125.0708815557
1929,122567.15690924416
1930,131570.68046729744
1931,135199.8028649877
1932,136409.17184401516
1933,176923.8270415443
1934,179704.63819458382
1935,170259.44762264538
1936,198856.39511815534
1937,185492.88344768216
1938,172759.42513239745
1939,252883.88688027617
1940,205276.7895603968
1941,169173.42546881206
1942,187502.2268200262
1943,225056.86551123677
1944,392450.1567274132
1945,411785.06757510296
1946,139103.90694366573
1947,312859.55621969985
1948,178378.30029046442
1949,248094.2708146573
1950,191308.69947795765
1951,237980.37532581977
1952,203608.27848929906
1953,170236.31699630173
1954,180351.49905644148
1955,134890.87443967597
1956,293264.04244106985
1957,151680.79180939752
1958,275186.0595627018
1959,146077.28360158266
1960,113938.80034733207
1961,120561.35303987237
1962,99145.30611527375
1963,106389.57171239326
1964,108191.4522785641
1965,142386.5094531625
1966,140241.07954913264
1967,289614.58249930665
1968,402877.31305332214
1969,378172.2538802513
1970,402975.10158740147
1971,461862.48151782504
1972,371864.6119417197
1973,271558.6215320588
1974,347165.5572370146
1975,499816.4041836171
1976,279782.6509070605
1977,352871.3882317475
1978,354044.8713511016
1979,320595.07255068544
1980,207721.4489287999
1981,334835.10562812985
1982,217838.20905551163
1983,203288.34866781425
1984,173613.46384306284
1985,228715.96181072836
1986,215720.9294614082
1987,181058.39989634126
1988,173312.35714106602
1989,195274.1509002918
1990,208582.53865814608
1991,231161.28588301988
1992,214109.03803470137
1993,167371.65555727622
1994,224442.49126363342
1995,184667.17789308095
1996,255636.61473965124
1997,330448.6891308381
1998,311864.2297614023
1999,293366.75643618003
2000,328089.12951081595
2001,293517.46219900757
2002,250067.58428102516
2003,254504.34848057278
2004,280285.01588308177
2005,238601.1354623353
2006,226437.01634850792
2007,249655.3331666844
2008,211734.86815816624
2009,198108.1350587359
2010,191609.55432028903
2011,142291.53083636137
2012,167416.30112264544
2013,177998.3178736037
2014,183338.55659200725
2015,210476.56488968187
2016,189621.85392118755
2017,193611.6459201203
2018,116494.90524261072
2019,128820.90322910147
2020,102016.6481537248
2021,100432.77235818868
2022,193075.5607296236
2023,142612.76748472112
2024,294995.71388515824
2025,352261.44384562306
2026,177055.49089740534
2027,160720.8580872649
2028,147659.33543584764
2029,166457.32509539343
2030,271670.4993461083
2031,238613.0947010768
2032,259299.70402770228
2033,258086.4062643884
2034,180258.28748187743
2035,227450.76120026188
2036,202275.72810543329
2037,211945.17103028082
2038,331305.7060368884
2039,231075.97093014605
2040,286488.0048782782
2041,314493.5409855648
2042,215676.72009679212
2043,179044.16226833314
2044,174598.61489844878
2045,212622.81686956572
2046,146841.98345197504
2047,144165.88429932232
2048,142947.2418386922
2049,143531.6751416561
2050,178815.7239082035
2051,102668.76235948136
2052,124983.65591107302
2053,148820.02400856963
2054,91510.32614060896
2055,159087.3233638635
2056,153174.11093271035
2057,114995.68886768601
2058,207934.47450207666
2059,135208.43949952154
2060,175497.12625704342
2061,169796.54221819923
2062,126889.53200555063
2063,123075.44587620728
2064,140036.6786618578
2065,122662.29016958422
2066,174539.55824669663
2067,100958.69450004242
2068,145683.79128660657
2069,83382.9650301829
2070,116160.23985394239
2071,92509.63384499036
2072,131802.9188816895
2073,131616.3910427295
2074,185139.76322422628
2075,152500.5405883357
2076,117811.28574192194
2077,155131.7716326466
2078,126479.41796981213
2079,135343.9129102889
2080,115084.30611019171
2081,127917.99765534695
2082,117845.03522199889
2083,149011.194051897
2084,108950.76516814056
2085,113253.58476711961
2086,106803.88535276303
2087,123317.94116426239
2088,96269.95951501912
2089,78233.06739676128
2090,121721.175137033
2091,106596.43578453889
2092,118733.16441095629
2093,111191.55850679216
2094,109169.32113496163
2095,143208.14774681896
2096,84473.37327774386
2097,104098.67918920513
2098,147238.55412801958
2099,51378.269844256094
2100,69632.40009668443
2101,116938.90776695353
2102,128056.72628918989
2103,114095.19706831711
2104,144327.31872934508
2105,135324.49127391668
2106,67124.18810155464
2107,185179.84716190258
2108,116257.95799271416
2109,111881.20856360448
2110,124255.01658605177
2111,134434.85838934008
2112,139430.35254275793
2113,125913.94954108664
2114,135565.70866065432
2115,171295.87818495734
2116,117598.89804994377
2117,153051.95877482044
2118,128495.65991132021
2119,113977.3801474712
2120,115018.7661483106
2121,90031.64985932435
2122,121481.99712125363
2123,84063.41582626017
2124,159178.86331593164
2125,124077.11866584
2126,157931.6316710919
2127,169985.1501366786
2128,126549.88405676062
2129,89214.18477960626
2130,133680.47437708674
2131,131454.96658743074
2132,113526.42527780533
2133,126537.97584352677
2134,125266.54571094221
2135,98798.12962481608
2136,82244.8588431533
2137,106182.35368452145
2138,135706.33515618937
2139,145994.79769429797
2140,139536.7812566742
2141,170433.18194864393
2142,126309.92328093085
2143,144374.9257440102
2144,124874.10549514263
2145,137085.2197465224
2146,171297.3618911419
2147,157444.67396627544
2148,138474.55679651277
2149,150892.6016038645
2150,239354.8919594808
2151,114248.51203123506
2152,165787.19757205958
2153,156244.77620667557
2154,100151.80207177957
2155,139764.37852161846
2156,251442.96761295784
2157,223465.98448312306
2158,241387.62781120237
2159,218651.4962367326
2160,178120.56297844098
2161,225933.08901942882
2162,348542.34649466735
2163,323187.6087596461
2164,249788.82599537243
2165,215063.35884008755
2166,160495.0284357583
2167,223279.1662790231
2168,194081.66233749254
2169,198267.00606648315
2170,219569.7375600707
2171,169302.71465396584
2172,137750.52153823755
2173,186574.193832949
2174,221875.57322241232
2175,283751.79677848384
2176,311828.1026530734
2177,230408.93651499038
2178,212630.03633790757
2179,138286.3933141615
2180,215655.49764904086
2181,196609.00049900223
2182,216947.28325549042
2183,187291.22403496847
2184,116215.65601779216
2185,131335.52495097747
2186,139813.62139705115
2187,146752.0400845476
2188,148927.32888773797
2189,265182.7293004705
2190,77928.9883572977
2191,79886.39601894574
2192,87515.76325436935
2193,111056.1321049526
2194,97231.99378064956
2195,103950.44310632691
2196,103283.282096341
2197,118579.19733129285
2198,159057.48535188634
2199,189742.6556854641
2200,147886.47828982575
2201,156305.96910954898
2202,232501.43596273844
2203,142061.93475419586
2204,187475.28215681846
2205,122529.95074147014
2206,141067.54795025877
2207,213525.3499226859
2208,275682.40214480704
2209,248661.15480719757
2210,121490.41237380373
2211,117229.75865776213
2212,124934.189597299
2213,105776.45127951965
2214,134927.77940627505
2215,100882.76593194765
2216,142017.04502717222
2217,61628.21292791913
2218,74612.87597880997
2219,69644.18289801438
2220,62509.75805423735
2221,281654.2824545881
2222,272476.3543872873
2223,279601.2901368612
2224,202260.1684545108
2225,120064.87357612001
2226,175231.390433756
2227,194432.1629260908
2228,257353.78346074672
2229,235402.85069360118
2230,148400.34512467665
2231,204346.42498293438
2232,178343.09339171278
2233,182483.59432519096
2234,242234.87919147452
2235,224325.5727467276
2236,237782.72591284735
2237,296230.72459492943
2238,195676.3277917033
2239,103804.0999882993
2240,155415.67802519733
2241,156733.40511581887
2242,119635.95149667062
2243,127168.95781767531
2244,104909.47789155066
2245,102675.12425855985
2246,143979.27151850707
2247,111942.30699249796
2248,116143.16545350535
2249,113867.6779847258
2250,125460.69410498544
2251,109632.82987092438
2252,178865.92091426588
2253,157647.75013950572
2254,184913.76933658004
2255,184507.33401733582
2256,174061.4256803052
2257,208661.1923861555
2258,159775.46679531853
2259,173518.26729323188
2260,156591.4207077451
2261,207505.68502365734
2262,220065.3481860811
2263,398842.6290399371
2264,471930.9120833546
2265,174124.55449973812
2266,320021.4616888775
2267,365641.55070153583
2268,424432.81121979165
2269,152868.81589420117
2270,197750.165247526
2271,207380.48969787927
2272,193858.87511252754
2273,160268.43981020938
2274,182551.3921452417
2275,144992.83423561644
2276,184450.2386649476
2277,180214.83468544536
2278,148768.85979583013
2279,125139.4638361045
2280,116041.00018424854
2281,157030.8721373546
2282,171104.17996441261
2283,110654.67175590382
2284,115949.29819149726
2285,141618.38099237595
2286,122962.99140826784
2287,361520.61366025504
2288,281146.95839964243
2289,350190.2220521994
2290,421310.7492268644
2291,344434.9287606687
2292,451587.5228235886
2293,442931.6296830165
2294,399560.916869136
2295,457856.9528707442
2296,267745.7368384839
2297,349783.4906000161
2298,351754.63588252437
2299,343165.51498640334
2300,336788.78923432896
2301,321042.2344606171
2302,261401.66021771755
2303,254174.04218063396
2304,254436.54117407472
2305,201324.2339631464
2306,197835.91976051131
2307,207756.61085173566
2308,236636.96296084995
2309,290821.9992379159
2310,215568.868381021
2311,206126.95587156495
2312,167430.80442750285
2313,168882.0834096672
2314,166443.5000873862
2315,178154.17652579624
2316,194756.87797102466
2317,193391.12499442426
2318,171926.04056117017
2319,177308.4064467665
2320,177792.16341465423
2321,239744.28833580707
2322,177289.00913403803
2323,195844.3942519378
2324,189914.1273394435
2325,212131.89830650188
2326,181048.3097155813
2327,200509.88755170896
2328,221992.57850105152
2329,194024.32069251977
2330,181206.6556289578
2331,341739.04326646717
2332,409419.230361286
2333,324368.0378357899
2334,270185.05068293784
2335,302731.80720141646
2336,306981.77800708654
2337,197067.0585927772
2338,257991.36845635192
2339,230291.6033003808
2340,376212.08435110457
2341,214054.69749709818
2342,247303.09546713874
2343,237841.77035744858
2344,234240.1662079473
2345,240000.22607847714
2346,211654.34987815237
2347,197400.231410887
2348,241065.62930418405
2349,183019.2792189458
2350,309943.2110490263
2351,250114.72271431753
2352,257210.1173621663
2353,240459.09435786697
2354,138201.02686612587
2355,142310.2132664169
2356,151658.38628674462
2357,186390.47433076423
2358,204185.34283943378
2359,132892.61648062745
2360,113553.05431245986
2361,144639.57578953705
2362,251555.76883381477
2363,142194.26446770565
2364,153320.5690845607
2365,216814.53871642833
2366,189925.2099434406
2367,222471.21403020874
2368,217754.17146619217
2369,213688.56826485496
2370,166323.3394128027
2371,168375.73855701604
2372,194146.46538283397
2373,291553.63507386704
2374,313082.63883017784
2375,245322.16738797355
2376,279214.77113919647
2377,329622.54771415575
2378,150126.04301091845
2379,198180.16634873705
2380,150062.2535741851
2381,171679.71784282292
2382,208022.7415400238
2383,198971.35821965322
2384,231941.88231131574
2385,163950.06595514185
2386,133790.26494487343
2387,135177.16300484136
2388,107562.60085586728
2389,114605.34904921883
2390,152998.400667311
2391,142552.40476844026
2392,111044.11853766446
2393,169046.4900974103
2394,141507.0449491555
2395,209398.33301865865
2396,143310.47294350938
2397,222431.9823372899
2398,130514.77458368213
2399,69260.52387738184
2400,67856.05727039916
2401,121674.33882077697
2402,138335.92095203945
2403,147424.32924092896
2404,160951.79660873875
2405,157515.61715630602
2406,141634.15668405622
2407,126351.1191444938
2408,151807.34376408017
2409,121068.17866579344
2410,168535.65202465418
2411,112161.7061576433
2412,158882.17142052928
2413,131901.77110972872
2414,163445.5404255453
2415,131480.51445373252
2416,129331.17593156372
2417,134029.05519685385
2418,134385.87238561016
2419,126120.30311424838
2420,119434.19865463328
2421,146773.86906073216
2422,105517.2048618809
2423,122983.72124720627
2424,158656.76247543647
2425,177129.99217937153
2426,129078.19887082689
2427,135983.830023104
2428,181872.2830988678
2429,110622.80504357994
2430,130936.76518848905
2431,111005.70189599943
2432,150821.0110028105
2433,143240.27791482964
2434,141075.85345991174
2435,150297.21080100542
2436,104664.326860114
2437,101750.76130935646
2438,121181.18298133962
2439,98756.94930159001
2440,123586.26767557366
2441,91070.67778663008
2442,94431.42118133839
2443,126009.27091875691
2444,134904.02822522307
2445,97440.8998307277
2446,144492.56510794858
2447,182026.52114212915
2448,123054.2842365612
2449,112076.75492756613
2450,162746.41300518482
2451,116479.5784166568
2452,201749.50874165123
2453,93480.48745094064
2454,117183.0685278382
2455,117671.6859869135
2456,140086.0640839608
2457,144936.68701099145
2458,136693.61476969536
2459,110061.44268026501
2460,143835.67521356713
2461,134941.3253471803
2462,138250.24194607398
2463,130125.25960656238
2464,174281.23502144
2465,136513.5075774107
2466,121035.20428729003
2467,125603.57863923849
2468,91204.05605725815
2469,88775.5378001808
2470,190394.40300510285
2471,207585.16415319857
2472,160185.8169043131
2473,115844.11852675075
2474,75503.25059283884
2475,203706.73419959142
2476,123341.17363164814
2477,127973.77980496707
2478,149349.46782933729
2479,107890.15328589923
2480,150903.57483016403
2481,121331.79217235249
2482,122530.60180100916
2483,107721.39898573802
2484,120474.83696255143
2485,123167.67414916334
2486,143495.87292084016
2487,165849.53866670688
2488,165208.79207406743
2489,156560.55760804823
2490,142168.2573022837
2491,95919.86997208004
2492,207236.04656930576
2493,163273.59486443512
2494,147605.79742903588
2495,88773.65091754329
2496,252007.59089144086
2497,149377.86249856904
2498,109209.524023376
2499,80998.68975239922
2500,112318.26698463436
2501,138566.37742725603
2502,140327.5442914214
2503,96217.0172385382
2504,163198.31922804634
2505,228809.1366166173
2506,234761.28178125285
2507,273499.0359428803
2508,234567.50344970688
2509,220023.50664745178
2510,215706.1565893349
2511,175555.99673560096
2512,205557.12650034123
2513,231350.37490102465
2514,271182.15133112343
2515,149231.9127870401
2516,180320.6128453896
2517,149639.22737762993
2518,158878.50198467015
2519,235177.47159144632
2520,220300.56041967185
2521,186837.45142089145
2522,227394.19081261917
2523,121217.2681405636
2524,142097.91744169468
2525,150489.97671046815
2526,141966.25298827514
2527,122346.55780532057
2528,132946.4041461235
2529,139862.0211891641
2530,132032.48072826813
2531,252226.93299127452
2532,222749.81170224227
2533,193257.13918214905
2534,236520.31223066093
2535,282204.7795802042
2536,237024.03215475797
2537,238239.99238132042
2538,177005.65991262905
2539,185326.2518430289
2540,182734.24305355994
2541,179379.91271198125
2542,165250.4278586479
2543,117922.7935740321
2544,116717.78949079839
2545,138498.4970009088
2546,119700.50578732151
2547,126741.29111473239
2548,142949.2737052045
2549,146674.4096079673
2550,563518.817642051
2551,139297.10046268764
2552,127288.40082549085
2553,75720.06231897401
2554,91398.22843660925
2555,111093.00073957998
2556,96684.49219351081
2557,105847.38136601307
2558,145749.4000284361
2559,145356.5662330506
2560,157419.2241682454
2561,150183.60115439215
2562,146151.4022946813
2563,153316.35700937946
2564,207582.10193459748
2565,139245.89297448442
2566,163190.5440636542
2567,147223.25686657423
2568,206608.8823141849
2569,234415.61621556737
2570,116947.4344195451
2571,189404.89484860603
2572,146734.91571278017
2573,225153.93405109862
2574,297936.4145588427
2575,125312.16354314981
2576,121407.74707896533
2577,135320.3557461147
2578,80744.09241474302
2579,54154.13327247956
2580,88112.1674870494
2581,92712.87517203411
2582,102058.19221127614
2583,262192.8386740772
2584,174550.33448944765
2585,182949.3998459816
2586,214578.84619669212
2587,195638.00248904983
2588,136175.4572669131
2589,149235.27941096196
2590,194323.3376098561
2591,243054.83745108757
2592,204347.47215203487
2593,244060.015446639
2594,185416.3558896325
2595,206952.71734302855
2596,273569.4122010145
2597,190762.41158980856
2598,281540.94322549267
2599,325387.577239691
2600,150559.22073194754
2601,145116.49695786927
2602,83156.92398105099
2603,96088.45261362314
2604,87970.98905566412
2605,79420.0451851605
2606,143330.5277794954
2607,198225.87564690423
2608,185893.11903120036
2609,171560.70037565613
2610,105455.32866162372
2611,122238.92191673636
2612,167543.836637568
2613,126986.77920489458
2614,119781.10977240624
2615,158519.71327610718
2616,144265.36118612258
2617,181533.33906844803
2618,196860.062178564
2619,192223.15465322288
2620,186990.25112177696
2621,172342.50101752396
2622,177609.60692748663
2623,230461.03144132416
2624,296789.45978077536
2625,292135.5315659601
2626,175465.70577069023
2627,175240.13225492355
2628,493963.2589101539
2629,519381.9522197806
2630,406714.7758241382
2631,479632.873663961
2632,427495.40097747336
2633,319847.2820954664
2634,449472.80189706275
2635,158960.52977170702
2636,169578.20346524907
2637,179968.35608785006
2638,258053.62393293207
2639,190513.88692614812
2640,151280.60016683934
2641,103918.02236932784
2642,175185.60546151907
2643,106214.88484859829
2644,115656.35855478513
2645,113105.23799355216
2646,97754.66175010815
2647,104022.37933481016
2648,144343.11327446206
2649,157667.63988372777
2650,133201.91116958635
2651,141903.2147965578
2652,394671.48185948964
2653,260419.422039923
2654,266515.31651973084
2655,401852.38537990494
2656,328518.09627044445
2657,354728.4594325927
2658,315893.5493184038
2659,315990.66153299477
2660,372739.2335013569
2661,353590.6544034737
2662,369372.4852330025
2663,295507.1038005271
2664,281243.3084458864
2665,338905.23052625573
2666,286940.6003889997
2667,167495.53599257625
2668,174767.14966154634
2669,183693.54297848043
2670,265763.7670882422
2671,183253.30959733983
2672,195584.6022605962
2673,201843.3896157667
2674,199526.83458969195
2675,174598.0483549373
2676,192826.32363660928
2677,199116.41211382046
2678,243050.76815367094
2679,282894.9317083977
2680,299156.9331709636
2681,406938.06624480145
2682,321999.637274601
2683,510847.25948414207
2684,331415.7562778347
2685,334556.7072756317
2686,240841.65179787253
2687,308066.62489840866
2688,222774.21869061037
2689,211072.08741990096
2690,397422.3126754652
2691,192958.58187417677
2692,138890.74667706768
2693,196111.23435027225
2694,137066.77971133718
2695,188935.9629366969
2696,180693.7187140529
2697,183426.34735622225
2698,197752.81449572716
2699,173154.77436201452
2700,156038.55871728781
2701,157043.49915397566
2702,115998.4277760161
2703,126400.28681138123
2704,138340.30754860354
2705,112000.81213136054
2706,110237.88988471615
2707,122900.97876044374
2708,128639.12194733681
2709,102134.2043436593
2710,126999.04388891692
2711,254376.4035302857
2712,384998.84433794086
2713,168519.7448035274
2714,149938.06481672588
2715,172396.3824312537
2716,147266.8953374455
2717,195737.3994940481
2718,218000.35797945288
2719,154871.47131680363
2720,171866.2127150042
2721,128669.26738858242
2722,160249.48870643196
2723,137430.2201519238
2724,121811.46469472452
2725,129113.6144692077
2726,144532.18355517794
2727,168556.98089894556
2728,194023.3773297603
2729,146759.0645086616
2730,149254.45917112162
2731,130181.18199101831
2732,135044.11910871477
2733,156752.05538524652
2734,136225.43801129385
2735,138706.21060501316
